hidden_dim,num_blocks,dropout,lr,batch_size,epochs,accuracy,f1_score,precision,recall,auc_roc
32.0,5.0,0.1,0.001,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,3.0,0.1,0.001,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,5.0,0.2,0.001,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,5.0,0.0,0.01,8.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,3.0,0.1,0.001,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,1.0,0.2,0.001,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,3.0,0.2,0.001,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,1.0,0.0,0.001,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,5.0,0.2,0.001,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
32.0,3.0,0.0,0.0005,16.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,1.0,0.2,0.001,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,3.0,0.2,0.001,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,5.0,0.2,0.001,8.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9875
64.0,3.0,0.0,0.001,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,1.0,0.0,0.001,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,5.0,0.0,0.001,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,1.0,0.1,0.0005,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,5.0,0.1,0.0005,16.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,5.0,0.0,0.0005,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,1.0,0.0,0.0005,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,3.0,0.0,0.0005,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,1.0,0.1,0.0005,16.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
64.0,5.0,0.1,0.0005,16.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
128.0,1.0,0.0,0.0005,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,1.0,0.0,0.0005,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,1.0,0.1,0.0005,16.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,1.0,0.1,0.0005,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,3.0,0.1,0.0005,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,1.0,0.1,0.0005,16.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,1.0,0.1,0.0005,16.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
64.0,1.0,0.1,0.0005,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,1.0,0.1,0.0005,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,1.0,0.2,0.01,16.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,3.0,0.1,0.0005,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,1.0,0.1,0.0005,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,3.0,0.1,0.0005,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,1.0,0.0,0.0005,16.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
64.0,1.0,0.0,0.01,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,1.0,0.2,0.0005,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,5.0,0.2,0.01,16.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9875
64.0,5.0,0.2,0.0005,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,1.0,0.2,0.0005,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,1.0,0.0,0.0005,16.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,5.0,0.2,0.01,16.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,1.0,0.2,0.0005,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9875
64.0,3.0,0.0,0.01,16.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9791666666666667
32.0,1.0,0.2,0.001,8.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
32.0,3.0,0.0,0.01,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
128.0,3.0,0.1,0.01,8.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
32.0,3.0,0.2,0.01,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,1.0,0.2,0.0005,8.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
32.0,1.0,0.2,0.01,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,1.0,0.2,0.0005,8.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,3.0,0.2,0.0005,8.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,3.0,0.1,0.01,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
128.0,1.0,0.1,0.01,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
32.0,3.0,0.1,0.01,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,3.0,0.0,0.01,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9708333333333333
128.0,1.0,0.0,0.01,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9458333333333334
64.0,5.0,0.0,0.01,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9625
32.0,1.0,0.1,0.001,8.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,1.0,0.1,0.01,8.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,1.0,0.0,0.01,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,1.0,0.0,0.01,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,1.0,0.1,0.001,8.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,5.0,0.2,0.001,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,5.0,0.1,0.001,8.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
64.0,1.0,0.0,0.001,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,3.0,0.2,0.001,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,3.0,0.0,0.001,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
32.0,3.0,0.2,0.001,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,1.0,0.2,0.001,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,5.0,0.0,0.001,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,5.0,0.2,0.001,8.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,5.0,0.1,0.001,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9916666666666667
64.0,3.0,0.1,0.001,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,5.0,0.0,0.01,8.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9875
64.0,1.0,0.1,0.001,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,1.0,0.2,0.0005,8.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9791666666666667
64.0,1.0,0.2,0.01,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9916666666666667
128.0,3.0,0.1,0.0005,8.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,5.0,0.2,0.01,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,3.0,0.0,0.01,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9916666666666667
128.0,3.0,0.1,0.0005,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,1.0,0.1,0.01,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,1.0,0.1,0.01,16.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,1.0,0.1,0.01,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9833333333333333
64.0,3.0,0.1,0.01,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
64.0,5.0,0.1,0.01,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,1.0,0.1,0.01,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
128.0,3.0,0.1,0.01,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,5.0,0.1,0.01,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,1.0,0.2,0.01,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,5.0,0.1,0.0005,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
64.0,1.0,0.1,0.001,8.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
64.0,1.0,0.2,0.01,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
32.0,3.0,0.1,0.001,8.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
128.0,3.0,0.2,0.01,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.95
128.0,5.0,0.2,0.01,32.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,1.0,0.0,0.001,8.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
128.0,5.0,0.2,0.0005,8.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
64.0,1.0,0.0,0.0005,8.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9916666666666667
64.0,1.0,0.2,0.0005,8.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
64.0,1.0,0.2,0.0005,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,3.0,0.2,0.0005,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,3.0,0.0,0.0005,8.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,1.0,0.2,0.0005,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,3.0,0.2,0.0005,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,5.0,0.2,0.01,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9625
128.0,3.0,0.2,0.01,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,1.0,0.2,0.01,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,5.0,0.0,0.0005,32.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
64.0,3.0,0.1,0.0005,16.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9875
64.0,3.0,0.1,0.0005,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
64.0,5.0,0.0,0.001,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,5.0,0.1,0.01,16.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
32.0,3.0,0.0,0.001,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,1.0,0.0,0.01,8.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
32.0,5.0,0.0,0.01,8.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,5.0,0.0,0.001,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,3.0,0.1,0.01,16.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,1.0,0.0,0.001,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,1.0,0.1,0.001,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,1.0,0.1,0.01,16.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
32.0,3.0,0.1,0.001,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,5.0,0.1,0.001,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,1.0,0.1,0.001,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,1.0,0.2,0.001,8.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
64.0,3.0,0.1,0.001,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,1.0,0.0,0.001,16.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
128.0,3.0,0.2,0.0005,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,1.0,0.2,0.0005,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,3.0,0.2,0.0005,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,5.0,0.1,0.01,8.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.975
64.0,1.0,0.2,0.0005,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,1.0,0.2,0.01,16.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
32.0,3.0,0.2,0.0005,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,3.0,0.1,0.0005,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
128.0,1.0,0.1,0.0005,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,1.0,0.2,0.01,8.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,3.0,0.0,0.001,16.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.8541666666666667
64.0,5.0,0.1,0.01,16.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,1.0,0.1,0.0005,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
32.0,5.0,0.1,0.0005,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,3.0,0.1,0.0005,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,3.0,0.2,0.01,8.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,1.0,0.1,0.01,16.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
128.0,5.0,0.1,0.001,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,1.0,0.0,0.001,16.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
32.0,1.0,0.2,0.01,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,3.0,0.2,0.0005,8.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
32.0,3.0,0.2,0.001,16.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,1.0,0.2,0.001,16.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,5.0,0.1,0.01,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,5.0,0.2,0.001,16.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,5.0,0.1,0.01,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9791666666666667
32.0,3.0,0.2,0.01,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
32.0,3.0,0.1,0.01,16.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
32.0,5.0,0.2,0.01,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9666666666666667
128.0,3.0,0.0,0.0005,8.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
64.0,1.0,0.2,0.01,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,3.0,0.2,0.01,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9
64.0,5.0,0.2,0.01,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,3.0,0.2,0.01,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,5.0,0.2,0.0005,8.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,1.0,0.0,0.01,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,5.0,0.0,0.01,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
64.0,5.0,0.2,0.0005,8.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
32.0,1.0,0.2,0.001,16.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,3.0,0.2,0.0005,8.0,10.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9875
64.0,1.0,0.0,0.01,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,5.0,0.0,0.01,16.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
128.0,3.0,0.1,0.001,16.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
128.0,5.0,0.2,0.001,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.8416666666666667
128.0,1.0,0.1,0.001,16.0,25.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
128.0,1.0,0.2,0.001,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
64.0,3.0,0.2,0.001,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,0.9958333333333333
64.0,1.0,0.2,0.001,32.0,50.0,0.9811320754716981,0.9801811147852774,0.9815171351559491,0.9811320754716981,1.0
